	gene_name	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
222	Gatm	7077.67993121685	-2.63782205147263	0.450994536063794	-5.84890024277258	4.94833729515425e-09	3.32980939242532e-07
223	Arntl	203.520177253322	-1.63477803542193	0.280231230655717	-5.83367539583897	5.42195544721192e-09	3.63222604646705e-07
224	Plcb4	236.384427751631	-2.60836928025802	0.447261958619121	-5.83186034491088	5.481278740262191e-09	3.6556475011722e-07
225	Itln1	34.9542222229586	7.28813938129878	1.25186498046975	5.82182543245515	5.820833073835031e-09	3.86493013743224e-07
226	Hs6st2	94.8537949411042	2.6915865181496	0.462503297757047	5.81960503028346	5.898684846971521e-09	3.8993684939936e-07
227	Cenpm	66.6336374099816	2.97464964838258	0.51198316601976	5.81005362248134	6.24528357842166e-09	4.11038269200857e-07
228	Ggta1	838.703411784069	-1.44939717082324	0.250526326986002	-5.78540861657313	7.2336276633746205e-09	4.71947029202607e-07
229	Cenpi	51.4514098969063	3.41005978841089	0.589351634226235	5.7861208663449	7.203039542620011e-09	4.71947029202607e-07
230	Ttc38	205.518228090475	-1.64249660728484	0.284059096720654	-5.78223554973873	7.371439290198641e-09	4.78856354929527e-07
231	6430710C18Rik	27.1715381564873	-2.85905818437743	0.494599748963551	-5.78054920239784	7.44571576494578e-09	4.7952965995183e-07
232	Racgap1	161.512437524437	3.29370977505914	0.569751998311106	5.78095344083488	7.427844727200291e-09	4.7952965995183e-07
233	Ncl	4014.72385452195	1.20900617997114	0.209549106557218	5.76956017534256	7.947869421589271e-09	5.09682600599866e-07
234	Ncapg	111.636020207353	3.5392119372313	0.613809067293426	5.76598184324216	8.118379991716141e-09	5.18401745343372e-07
235	Rad51ap1	59.1361591910669	3.53298738710601	0.613070067082471	5.76277912885078	8.274004446192561e-09	5.26100469150701e-07
236	Extl1	165.17894882684	-2.29726630485673	0.398925701944547	-5.75863197998726	8.479835228066631e-09	5.32779832573952e-07
238	Lifr	1009.56425461354	-1.89648739657144	0.329321674624811	-5.7587688351581	8.472964107123532e-09	5.32779832573952e-07
239	Rora	258.309189455289	-1.82340389048828	0.316979679385213	-5.75243149347871	8.79689202214065e-09	5.47743409478185e-07
240	Tubb5	2365.6060352969	2.15782218866457	0.375098473258761	5.75268187555644	8.783868551715682e-09	5.47743409478185e-07
241	Mcm5	352.36173154231	2.818327485274	0.49168166253263	5.73201666858374	9.924351668402231e-09	6.15391822876214e-07
242	Ccnf	72.9609896779127	2.93842245426836	0.513306732525471	5.7244962282324	1.03741112494746e-08	6.40633388516941e-07
243	Ccnb2	132.571231688918	2.95675440984006	0.517490253408292	5.71364270218869	1.10583058245831e-08	6.80085808211858e-07
244	Rab27a	319.983605220691	-1.67221601554689	0.293090646913872	-5.70545676961942	1.16031505006667e-08	7.10681128216342e-07
245	Cct3	1009.22937769882	1.61336675812135	0.282935847542021	5.70223523154569	1.18246493577124e-08	7.21303610820454e-07
246	Tc2n	314.708827315021	-2.01900923262898	0.354298461035435	-5.69861135362664	1.2078722849085e-08	7.33819089365867e-07
247	Myc	1209.18339287227	1.95169049588887	0.342701174112388	5.69502132854912	1.23356499398338e-08	7.46406302407845e-07
248	Impdh2-ps	247.166068584031	1.70842666161706	0.300085715605368	5.69312890542165	1.24732142530367e-08	7.51699008357708e-07
249	B3galt4	76.7195788394773	-1.91655189415915	0.337566253657821	-5.6775577339016	1.36631419174283e-08	8.20116430451719e-07
250	Cobll1	337.380887659864	-1.52587316792687	0.268942418194648	-5.67360544375902	1.39822968947187e-08	8.35929670128082e-07
252	Egr1	304.769976077053	2.29119074344148	0.40423241071653	5.66800356107069	1.4447096384451e-08	8.56889835356016e-07
254	Hgfac	805.321758903567	-2.38351918987644	0.421220506744329	-5.65860197144482	1.5261103081457e-08	8.98071030746443e-07
255	Elmo3	165.751951354414	-1.70520351862399	0.301736962359128	-5.65129146025687	1.59246804728526e-08	9.33459981154788e-07
256	Gadd45g	90.5491101747621	-2.03723756659956	0.361473146671726	-5.63593059500404	1.74115498654376e-08	1.01664481432201e-06
257	Nr0b2	99.1041267969077	-2.49926441288715	0.443899220425409	-5.63025186323145	1.79946653815786e-08	1.04661995626344e-06
258	Sec11c	3063.0562344915	-1.66542160675364	0.295945182882735	-5.62746651434277	1.8287564914529e-08	1.05954903130279e-06
259	Ran	313.893474937792	1.74479381825518	0.311067380165378	5.6090542741176	2.03435223545284e-08	1.17413421712328e-06
260	Prim1	123.856843136948	1.93698621543362	0.346213613405161	5.59477195706581	2.20911938657067e-08	1.27011668639385e-06
261	Tlcd2	161.662734854657	3.8484710489028	0.688039873336273	5.59338375295278	2.22686341808385e-08	1.27543177296818e-06
262	Sypl2	18.7784848822389	-3.60159954913435	0.64422686789573	-5.5905764391641	2.26317027840508e-08	1.2912978402185e-06
263	Cdk4	894.720989706263	1.31225620309736	0.234851441428189	5.58760123045106	2.30227556771669e-08	1.30863436246805e-06
264	Ssx2ip	366.169528943482	-1.76402357447273	0.315797153196461	-5.58593881109281	2.32441072615162e-08	1.31623046628797e-06
265	Cyp3a13	91.7269534623725	-2.30014400051066	0.412009988342827	-5.5827384422456	2.36760679068615e-08	1.3356506579337e-06
266	1700017B05Rik	271.51953322954	2.62986779924044	0.471199295363311	5.58122184205034	2.38834778708366e-08	1.3423051270778e-06
267	Dtl	86.8760861953937	2.48599635782174	0.445699276757606	5.57774375562594	2.43658219828578e-08	1.36430419654762e-06
268	Fcgr4	148.852799492738	4.01162205546102	0.71947092196908	5.57579456370778	2.46402576871327e-08	1.37454166116399e-06
269	Clstn1	1977.18397015768	-1.86996982557109	0.335791738735132	-5.5688380917736	2.56443637027363e-08	1.42525674712319e-06
270	Cpa1	806391.653454284	-3.62157423028905	0.650731335256375	-5.56539086728046	2.61565441163462e-08	1.44835830630956e-06
271	Spag5	87.4058459542154	3.24862394977121	0.584192670868215	5.56087762097934	2.68421378918339e-08	1.48085706325316e-06
272	Apip	294.496942164796	-1.99072757313707	0.3580985564713	-5.55916112243982	2.71074367435401e-08	1.49001536913393e-06
273	Shisal1	160.624709928307	-1.84552563137765	0.332099214597279	-5.55715144829724	2.74212824421127e-08	1.50176556323483e-06
274	Dtymk	336.632250417018	1.47144594289064	0.264893628645109	5.55485592619523	2.77840828596334e-08	1.5107428613088e-06
275	Moxd1	19.9528723253718	-3.80967163937019	0.685829181678252	-5.5548403905004	2.77865540264713e-08	1.5107428613088e-06
276	Smim24	160.300382089066	-2.5734838591106	0.464361515135917	-5.5419835090282	2.99064477282346e-08	1.62013052205736e-06
277	Fam167a	103.50300366922	3.2175125476267	0.5811737085734	5.53623211126445	3.09047944592483e-08	1.66819189084705e-06
278	1700019D03Rik	112.201076311223	-2.24847568505613	0.406330107665788	-5.53361821493554	3.13691388948569e-08	1.68718744894704e-06
279	Reg1	294771.05620035	-2.90369952969128	0.525958433227916	-5.52077758668241	3.37502759182455e-08	1.80877371581854e-06
280	Sowaha	20.7214759425189	-3.25452705171103	0.590096579574056	-5.51524473173563	3.4829494385817e-08	1.85996936922979e-06
281	Dagla	429.514374121631	-2.79313579737777	0.507444209444048	-5.50432095862895	3.70593862667037e-08	1.97203244793672e-06
282	Gucd1	495.300690929018	-1.91791992630184	0.34859349672973	-5.50188097108659	3.75760615340699e-08	1.99246070452386e-06
283	Kcnn1	48.1301444281762	-2.52174805275125	0.458716640196555	-5.49739824496165	3.85435586401156e-08	2.03656563716048e-06
284	Hpn	467.282411773246	-1.76133763027905	0.320512537596067	-5.49537825724251	3.89873830357205e-08	2.04058326491705e-06
285	Txndc11	786.387656619463	-1.83354351902102	0.33366295486441	-5.49519655176016	3.90275487825666e-08	2.04058326491705e-06
286	Gart	464.290910354564	1.6644764305448	0.302886442417634	5.49538109814023	3.8986755377562e-08	2.04058326491705e-06
287	Os9	2934.46073050018	-1.59513149313514	0.291143316856362	-5.47885319971852	4.28091342063131e-08	2.23053426354144e-06
288	Dusp9	49.9563499043336	6.83976280373319	1.25031691227585	5.47042332754128	4.48961903667383e-08	2.33118419599749e-06
289	Sec62	2258.11735494334	-1.6418085948603	0.300672972591748	-5.46044621406505	4.74939363727816e-08	2.45756554899986e-06
290	Slc25a4	611.48096822174	1.74887925188769	0.320863064592634	5.45054711768728	5.02150961591437e-08	2.58944238131997e-06
291	Kcnd3	80.4566313036935	-3.00828372168374	0.552468355616257	-5.44516928635328	5.17561391672606e-08	2.65976926145176e-06
292	Dnajc12	156.080112214801	-2.29220475924102	0.422307450372055	-5.42781037185485	5.70496042102655e-08	2.92179645317148e-06
293	Gpnmb	117.709213589571	2.56846304602533	0.4736426160935	5.42278705241823	5.86768794763501e-08	2.99491582796636e-06
294	Sapcd2	84.9538291701566	2.39883695220011	0.443248579973689	5.41194503621986	6.23438270458567e-08	3.17129311406822e-06
295	Hmgn1	316.407666978524	1.3850721991672	0.256010372346955	5.41021907225735	6.29476972064179e-08	3.19119305499834e-06
296	Tnc	36.686394331474	3.44875413054503	0.638377955214236	5.40237033935115	6.57659934729688e-08	3.31169294649453e-06
297	Smim10l1	727.50391473258	-1.48609536758216	0.275069378710904	-5.40262014822099	6.56744386497359e-08	3.31169294649453e-06
298	Dexi	384.277271563953	-1.43453769033043	0.265763117040477	-5.39780578398299	6.74608349707654e-08	3.38567655375019e-06
299	Hspd1-ps3	240.57337689788	1.76560445369552	0.327240493508811	5.3954339047835	6.83581533675099e-08	3.41927483144285e-06
300	Shcbp1	75.6421888299049	2.99721687744844	0.555909838116497	5.39155214018778	6.98516844827141e-08	3.48237334666979e-06
301	Cks1b	122.05321231858	1.9665913516891	0.364863726099888	5.38993386026735	7.04836193347168e-08	3.50224235674424e-06
302	Ric3	37.1162725520183	-2.4786096089867	0.460177546412497	-5.38620284346708	7.19617466792991e-08	3.56388769197875e-06
303	Rrm2	282.650965276809	1.9792167860097	0.367513005408185	5.38543332313219	7.22703229557409e-08	3.56739627063766e-06
304	Vipr1	179.125294811733	-1.90036071911983	0.353167473903723	-5.38090526320067	7.41121920433127e-08	3.64631984853098e-06
305	Mad2l1	147.010917167614	3.10054426945432	0.576838308884261	5.37506649905325	7.65544230175504e-08	3.75416886209595e-06
306	Gm4744	285.655284638913	4.16709584646989	0.775786504134068	5.37144668573631	7.81074620430461e-08	3.78090508199339e-06
307	1810063I02Rik	21.4781104252007	-4.26381703312218	0.7937882201429	-5.37147935044261	7.80933121522507e-08	3.78090508199339e-06
308	Top2a	725.015702552157	3.22641899520863	0.600624791924161	5.37177125984506	7.79669712807758e-08	3.78090508199339e-06
309	Bex1	37.8916433872547	4.51993340350945	0.841377043538942	5.3720664691516	7.78394035071073e-08	3.78090508199339e-06
310	Rabac1	1414.60936756078	-1.87341019526808	0.35029030810386	-5.34816451362572	8.88506862250548e-08	4.2871170337401e-06
311	Arl4a	565.890061691632	-1.94174130661973	0.363147903307312	-5.34697099703902	8.94383410467172e-08	4.29771579291961e-06
312	Rab27b	415.353124648875	-1.50099312023269	0.280740141567165	-5.34655682601626	8.96431456206742e-08	4.29771579291961e-06
313	Spc24	113.027276755022	1.89439454686881	0.3545633444983	5.34289451028655	9.14740023899506e-08	4.371525095107e-06
314	Ect2	152.584188342646	3.0031374300115	0.562661783479752	5.33737587692334	9.43014161578117e-08	4.49233984401309e-06
315	Chaf1b	64.3897651364367	2.76028402565513	0.517316376914911	5.33577545353671	9.51370794007458e-08	4.51780700470757e-06
316	Apod	124.292713735486	1.99156853235056	0.373310668818593	5.33488244162223	9.56064781183257e-08	4.52577542789778e-06
317	Obp2b	169.152765344351	3.44334197019422	0.645935321163904	5.33078445685507	9.77894286992521e-08	4.61455398446848e-06
318	Ntn1	692.9057097678	-2.70692356120386	0.508220336575272	-5.32627950200677	1.00244838591914e-07	4.71559262667792e-06
319	Gm4204	303.519608077828	1.28305439394386	0.241018321841973	5.32347244034466	1.01804883169717e-07	4.7591404263077e-06
320	Tpst2	351.447375966758	-1.4130905481211	0.265439643857637	-5.32358515700457	1.01741789715973e-07	4.7591404263077e-06
321	Fam174b	1887.06392320807	-2.39337996755727	0.44974812295821	-5.32160079249437	1.02858095044974e-07	4.793442777158e-06
322	Gm14755	111.003770734438	-1.96999846509296	0.370332067569371	-5.31954599023196	1.04026515763515e-07	4.83288512553347e-06
323	Ska1	34.242429540403	3.83041586496004	0.720158808125725	5.31884887297154	1.0442582763019e-07	4.83646286857601e-06
324	Fam81a	145.400344089992	-2.37856750986203	0.447398115506593	-5.31644507972225	1.05814140295967e-07	4.85580119046265e-06
325	Pah	1491.35837800782	-2.83446688095621	0.533075275016243	-5.31719817781803	1.05377277478824e-07	4.85580119046265e-06
326	Hsp90aa1	299.735040129385	1.91367135298063	0.359940615200073	5.31663077787682	1.05706256573755e-07	4.85580119046265e-06
327	Kcnq1	315.135544149601	-2.48313298736727	0.46716445658253	-5.31532943566008	1.06464534796121e-07	4.87075246692254e-06
328	Ckmt1	99.9077001350938	-2.23629405966548	0.420903033878984	-5.31308610217441	1.07784078152621e-07	4.91613336400677e-06
329	Nek2	109.838045989173	3.70430637449196	0.697402808053691	5.31157364397474	1.08682634136647e-07	4.94209578137733e-06
330	B4galnt4	39.2735089480937	4.26165096029984	0.803010362307362	5.30709335811614	1.11387135847218e-07	5.0497745030917e-06
331	Mctp2	132.849245667568	-2.15924082261833	0.407025389743832	-5.30492907083089	1.12716815578483e-07	5.09466426075515e-06
332	Tyms	142.461105889584	1.69715033253354	0.320554719517584	5.29441692540872	1.19396750667982e-07	5.38038330487609e-06
333	Rrp1b	149.759297679068	1.73341175960299	0.327669580542064	5.29012109313109	1.22235403696932e-07	5.49180978406034e-06
334	Cxxc4	47.3013691303986	-2.18252459776367	0.413513641936509	-5.27799902209459	1.3060216214112e-07	5.83577310319088e-06
335	Tead2	1369.66236503063	-2.0175246229194	0.382258596300191	-5.27790517321688	1.30669049891519e-07	5.83577310319088e-06
336	Rhobtb1	216.453159904846	-1.91930473257451	0.363799586352633	-5.27571994189712	1.32235905561023e-07	5.87252501531773e-06
337	Bora	86.868748661561	1.93350255863482	0.366494482079294	5.27566621921606	1.32274653816966e-07	5.87252501531773e-06
338	Arhgef16	234.387185117066	-1.60377807722226	0.304268994655617	-5.27092180074894	1.35740297413869e-07	6.00829710527766e-06
339	H2bc6	75.8647403593834	-2.84967751226156	0.540695677475007	-5.27039077798671	1.36133614273917e-07	6.00829710527766e-06
340	Zwilch	48.6110097023145	3.15708705031313	0.599748753539138	5.26401602618271	1.4094215572565e-07	6.20228149213814e-06
341	Cdca8	137.868094711247	3.3883427309925	0.643759126712091	5.26337039802135	1.41438222374332e-07	6.20591217821411e-06
342	Kntc1	67.3202304875825	2.5878556142241	0.49189362330325	5.26100663156737	1.43268866229536e-07	6.26790847417033e-06
343	Mybl2	45.652016528392	2.6020029063666	0.495012557234014	5.25643818190358	1.46872114059568e-07	6.38938874751017e-06
344	Dtx1	315.418313259668	-2.73477141761962	0.520273930868767	-5.25640677989193	1.46897182319806e-07	6.38938874751017e-06
345	Mcf2l	213.477610216143	-2.15041894652763	0.409437831602709	-5.25212567219301	1.50353813686604e-07	6.52083620861615e-06
346	Slc26a9	44.3159364676096	5.81938412877269	1.11009772927757	5.24222685561194	1.58650144700808e-07	6.86081864951103e-06
347	Myh13	13.1327568896119	-4.56431847702833	0.870813124144096	-5.24144428980041	1.59324581397038e-07	6.87018582886193e-06
348	Lgals9	1860.39621286739	1.52631316936574	0.291230344163874	5.24091393617588	1.59783229964461e-07	6.87022105686734e-06
349	Serpine1	45.9693758933577	3.1089388357037	0.593534818582765	5.2380058226865	1.62320942751647e-07	6.95939447694633e-06
350	Lrrc36	26.7076553764959	-2.87454005573058	0.549329265141779	-5.23281798028488	1.66945117028451e-07	7.13726047330182e-06
351	Kdm1b	552.361108733556	-1.4739497389004	0.281937776373943	-5.22792567160441	1.71422394194663e-07	7.30785354342363e-06
352	Cldn10	590.316335090267	-1.86555577818213	0.356915339695078	-5.22688596062003	1.72388750547822e-07	7.32823113518589e-06
354	Cbs	2888.83823780176	-2.09973578781263	0.40220226360665	-5.22059664454338	1.78347605051542e-07	7.53882862367165e-06
355	Atad2	175.509708731465	1.80329803384319	0.345513093516147	5.2191887013362	1.79708593907958e-07	7.57502011287308e-06
356	Edem2	3683.36479859631	-1.62301007437956	0.31114701224568	-5.21621616311082	1.8261505358239e-07	7.67597057158919e-06
357	Grid2	19.1982948351047	-3.25523857697461	0.624330329836426	-5.21396834561519	1.84843023574245e-07	7.74791735127128e-06
358	Exo1	59.6753200907064	3.33763838441086	0.640552021513583	5.2105656875834	1.88265707453078e-07	7.85043208552099e-06
359	Nolc1	644.156089468216	1.58238313018769	0.30369137789981	5.21049738432064	1.88335036038089e-07	7.85043208552099e-06
360	Arhgap26	141.24534585562	-1.67619206905526	0.322562734824497	-5.19648393348122	2.03093144884599e-07	8.44214884248835e-06
361	Aurkb	117.878619395004	3.4467545396952	0.663539792763788	5.1944956086789	2.05275618637955e-07	8.50929815823523e-06
362	Lonrf2	47.9665580850872	-2.83278860040984	0.546750163203981	-5.18113901202986	2.20535053466432e-07	9.11666394577761e-06
363	Itpka	47.9618892658284	-2.34144287900925	0.452102126095492	-5.17901320047033	2.2306268693262e-07	9.19582054975521e-06
364	Nop56	390.203428212995	1.58261707618774	0.30594491194573	5.17288248437507	2.3050999863594e-07	9.47680284802991e-06
365	Ttk	47.4515609519219	2.80972789720055	0.543839542212976	5.1664648836811	2.38562998500984e-07	9.78108293854033e-06
366	Plk1	104.681146845068	3.85901996810743	0.747054110525151	5.16564986891603	2.39604951107845e-07	9.79703513984828e-06
367	Kdf1	141.031100857843	-1.86819558094403	0.361871875135709	-5.1625884997098	2.43558161564731e-07	9.93161351206617e-06
368	Sgo1	59.3600466473023	3.34182867191973	0.647777870526367	5.15891144784593	2.48389747705941e-07	1.01011830733749e-05
369	Ero1b	4006.49191533423	-2.79698241868413	0.542948522721337	-5.15146888081626	2.58454115437735e-07	1.0482060692591e-05
370	Cdca7l	92.5156650783045	2.12248771831578	0.413098516532787	5.1379698385998	2.77722442407391e-07	1.12331616462677e-05
371	Mettl7a1	273.134112462523	-1.58760861442334	0.309090053324229	-5.13639503228521	2.80058658185293e-07	1.12972049051841e-05
372	G3bp1	644.687224672821	1.39260690806928	0.271198131058909	5.13501661177294	2.82119103963092e-07	1.13498103862471e-05
373	Aldob	19.3967749161203	-3.76259847693148	0.733056975965416	-5.13275038679803	2.85538487149033e-07	1.14566591929369e-05
374	Piwil2	43.7885141255854	-1.99876731216146	0.390273520963386	-5.12145253213059	3.03191065509552e-07	1.21324936774302e-05
375	Ppan	289.999057051258	1.42546938132948	0.278647244706229	5.11567728879686	3.12617154275825e-07	1.24764175985719e-05
376	Kif20b	92.1760888788787	2.76459310219711	0.541041634798294	5.10976036664494	3.22567679926945e-07	1.28393915251558e-05
